1692983941.003744 server started (84788): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1692983941.003775 on Darwin 22.3.0 Darwin Kernel Version 22.3.0: Mon Jan 30 20:39:46 PST 2023; root:xnu-8792.81.3~2/RELEASE_ARM64_T6020
1692983941.003783 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1692983941.003864 input_key_build: 0x10e003 (PasteStart) is \033[200~
1692983941.004564 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1692983941.004567 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1692983941.004571 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1692983941.004574 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1692983941.004576 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1692983941.004579 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1692983941.004582 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1692983941.004585 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1692983941.004588 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1692983941.004592 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1692983941.004595 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1692983941.004597 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1692983941.004600 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1692983941.004604 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1692983941.004607 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1692983941.004610 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1692983941.004613 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1692983941.004616 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1692983941.004619 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1692983941.004621 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1692983941.004624 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1692983941.004628 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1692983941.004631 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1692983941.004634 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1692983941.004637 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1692983941.004640 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1692983941.004644 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1692983941.004647 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1692983941.004650 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1692983941.004653 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1692983941.004656 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1692983941.004659 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1692983941.004662 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1692983941.004665 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1692983941.004668 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1692983941.004688 yylex_token: bind
1692983941.004692 yylex_token: -N
1692983941.004696 yylex_token: Send the prefix key
1692983941.004699 yylex_token: C-b
1692983941.004703 yylex_token: send-prefix
1692983941.004720 cmd_parse_build_commands 0:0: bind
1692983941.004724 cmd_parse_build_commands 0:1: -N
1692983941.004727 cmd_parse_build_commands 0:2: Send the prefix key
1692983941.004730 cmd_parse_build_commands 0:3: C-b
1692983941.004733 cmd_parse_build_commands 0:4 0:0: send-prefix
1692983941.004755 cmd_parse_build_commands 0:0: send-prefix
1692983941.004769 args_parse: flags end at 1 of 1
1692983941.004775 cmd_parse_build_commands: send-prefix
1692983941.004778 args_parse: -N = Send the prefix key
1692983941.004787 args_parse: flags end at 3 of 5
1692983941.004791 args_parse: 3 = C-b (type 1)
1692983941.004794 args_parse: 4 = send-prefix (type 2)
1692983941.004817 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1692983941.004834 cmdq_get_command: [bind-key/0x152e04520] group 2
1692983941.004838 cmdq_append <global>: [bind-key/0x152e04520]
1692983941.004841 yylex_token: bind
1692983941.004845 yylex_token: -N
1692983941.004849 yylex_token: Rotate through the panes
1692983941.004852 yylex_token: C-o
1692983941.004856 yylex_token: rotate-window
1692983941.004860 cmd_parse_build_commands 0:0: bind
1692983941.004862 cmd_parse_build_commands 0:1: -N
1692983941.004865 cmd_parse_build_commands 0:2: Rotate through the panes
1692983941.004867 cmd_parse_build_commands 0:3: C-o
1692983941.004871 cmd_parse_build_commands 0:4 0:0: rotate-window
1692983941.004875 cmd_parse_build_commands 0:0: rotate-window
1692983941.004879 args_parse: flags end at 1 of 1
1692983941.004883 cmd_parse_build_commands: rotate-window
1692983941.004886 args_parse: -N = Rotate through the panes
1692983941.004889 args_parse: flags end at 3 of 5
1692983941.004892 args_parse: 3 = C-o (type 1)
1692983941.004895 args_parse: 4 = rotate-window (type 2)
1692983941.004903 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1692983941.004907 cmdq_get_command: [bind-key/0x152e04cc0] group 10
1692983941.004910 cmdq_append <global>: [bind-key/0x152e04cc0]
1692983941.004913 yylex_token: bind
1692983941.004916 yylex_token: -N
1692983941.004919 yylex_token: Suspend the current client
1692983941.004922 yylex_token: C-z
1692983941.004926 yylex_token: suspend-client
1692983941.004929 cmd_parse_build_commands 0:0: bind
1692983941.004931 cmd_parse_build_commands 0:1: -N
1692983941.004935 cmd_parse_build_commands 0:2: Suspend the current client
1692983941.004937 cmd_parse_build_commands 0:3: C-z
1692983941.004940 cmd_parse_build_commands 0:4 0:0: suspend-client
1692983941.004944 cmd_parse_build_commands 0:0: suspend-client
1692983941.004948 args_parse: flags end at 1 of 1
1692983941.004951 cmd_parse_build_commands: suspend-client
1692983941.004954 args_parse: -N = Suspend the current client
1692983941.004957 args_parse: flags end at 3 of 5
1692983941.004959 args_parse: 3 = C-z (type 1)
1692983941.004963 args_parse: 4 = suspend-client (type 2)
1692983941.004971 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1692983941.004975 cmdq_get_command: [bind-key/0x152e05250] group 18
1692983941.004978 cmdq_append <global>: [bind-key/0x152e05250]
1692983941.004981 yylex_token: bind
1692983941.004983 yylex_token: -N
1692983941.004986 yylex_token: Select next layout
1692983941.004989 yylex_token: Space
1692983941.004992 yylex_token: next-layout
1692983941.004996 cmd_parse_build_commands 0:0: bind
1692983941.004999 cmd_parse_build_commands 0:1: -N
1692983941.005002 cmd_parse_build_commands 0:2: Select next layout
1692983941.005005 cmd_parse_build_commands 0:3: Space
1692983941.005008 cmd_parse_build_commands 0:4 0:0: next-layout
1692983941.005012 cmd_parse_build_commands 0:0: next-layout
1692983941.005015 args_parse: flags end at 1 of 1
1692983941.005019 cmd_parse_build_commands: next-layout
1692983941.005022 args_parse: -N = Select next layout
1692983941.005026 args_parse: flags end at 3 of 5
1692983941.005028 args_parse: 3 = Space (type 1)
1692983941.005031 args_parse: 4 = next-layout (type 2)
1692983941.005039 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1692983941.005043 cmdq_get_command: [bind-key/0x152e056c0] group 26
1692983941.005047 cmdq_append <global>: [bind-key/0x152e056c0]
1692983941.005049 yylex_token: bind
1692983941.005052 yylex_token: -N
1692983941.005056 yylex_token: Break pane to a new window
1692983941.005058 yylex_token: !
1692983941.005061 yylex_token: break-pane
1692983941.005064 cmd_parse_build_commands 0:0: bind
1692983941.005067 cmd_parse_build_commands 0:1: -N
1692983941.005070 cmd_parse_build_commands 0:2: Break pane to a new window
1692983941.005076 cmd_parse_build_commands 0:3: !
1692983941.005080 cmd_parse_build_commands 0:4 0:0: break-pane
1692983941.005083 cmd_parse_build_commands 0:0: break-pane
1692983941.005087 args_parse: flags end at 1 of 1
1692983941.005091 cmd_parse_build_commands: break-pane
1692983941.005093 args_parse: -N = Break pane to a new window
1692983941.005096 args_parse: flags end at 3 of 5
1692983941.005099 args_parse: 3 = ! (type 1)
1692983941.005102 args_parse: 4 = break-pane (type 2)
1692983941.005109 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1692983941.005113 cmdq_get_command: [bind-key/0x152e058c0] group 34
1692983941.005116 cmdq_append <global>: [bind-key/0x152e058c0]
1692983941.005118 yylex_token: bind
1692983941.005121 yylex_token: -N
1692983941.005124 yylex_token: Split window vertically
1692983941.005127 yylex_token: "
1692983941.005130 yylex_token: split-window
1692983941.005133 cmd_parse_build_commands 0:0: bind
1692983941.005135 cmd_parse_build_commands 0:1: -N
1692983941.005138 cmd_parse_build_commands 0:2: Split window vertically
1692983941.005140 cmd_parse_build_commands 0:3: "
1692983941.005143 cmd_parse_build_commands 0:4 0:0: split-window
1692983941.005147 cmd_parse_build_commands 0:0: split-window
1692983941.005150 args_parse: flags end at 1 of 1
1692983941.005153 cmd_parse_build_commands: split-window
1692983941.005156 args_parse: -N = Split window vertically
1692983941.005159 args_parse: flags end at 3 of 5
1692983941.005161 args_parse: 3 = " (type 1)
1692983941.005164 args_parse: 4 = split-window (type 2)
1692983941.005171 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1692983941.005175 cmdq_get_command: [bind-key/0x152e05e40] group 42
1692983941.005178 cmdq_append <global>: [bind-key/0x152e05e40]
1692983941.005180 yylex_token: bind
1692983941.005183 yylex_token: -N
1692983941.005186 yylex_token: List all paste buffers
1692983941.005189 yylex_token: #
1692983941.005192 yylex_token: list-buffers
1692983941.005195 cmd_parse_build_commands 0:0: bind
1692983941.005197 cmd_parse_build_commands 0:1: -N
1692983941.005200 cmd_parse_build_commands 0:2: List all paste buffers
1692983941.005202 cmd_parse_build_commands 0:3: #
1692983941.005205 cmd_parse_build_commands 0:4 0:0: list-buffers
1692983941.005209 cmd_parse_build_commands 0:0: list-buffers
1692983941.005212 args_parse: flags end at 1 of 1
1692983941.005215 cmd_parse_build_commands: list-buffers
1692983941.005218 args_parse: -N = List all paste buffers
1692983941.005221 args_parse: flags end at 3 of 5
1692983941.005223 args_parse: 3 = # (type 1)
1692983941.005226 args_parse: 4 = list-buffers (type 2)
1692983941.005233 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1692983941.005237 cmdq_get_command: [bind-key/0x152e06210] group 50
1692983941.005240 cmdq_append <global>: [bind-key/0x152e06210]
1692983941.005243 yylex_token: bind
1692983941.005246 yylex_token: -N
1692983941.005249 yylex_token: Rename current session
1692983941.005252 yylex_token: $
1692983941.005254 yylex_token: command-prompt
1692983941.005257 yylex_token: -I#S
1692983941.005260 yylex_token: rename-session
1692983941.005263 yylex_token: --
1692983941.005265 yylex_token: %%
1692983941.005269 cmd_parse_build_commands 0:0: bind
1692983941.005272 cmd_parse_build_commands 0:1: -N
1692983941.005275 cmd_parse_build_commands 0:2: Rename current session
1692983941.005277 cmd_parse_build_commands 0:3: $
1692983941.005280 cmd_parse_build_commands 0:4 0:0: command-prompt
1692983941.005283 cmd_parse_build_commands 0:4 0:1: -I#S
1692983941.005286 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1692983941.005288 cmd_parse_build_commands 0:4 0:2 0:1: --
1692983941.005291 cmd_parse_build_commands 0:4 0:2 0:2: %%
1692983941.005295 cmd_parse_build_commands 0:0: command-prompt
1692983941.005298 cmd_parse_build_commands 0:1: -I#S
1692983941.005301 cmd_parse_build_commands 0:2 0:0: rename-session
1692983941.005303 cmd_parse_build_commands 0:2 0:1: --
1692983941.005306 cmd_parse_build_commands 0:2 0:2: %%
1692983941.005313 cmd_parse_build_commands 0:0: rename-session
1692983941.005316 cmd_parse_build_commands 0:1: --
1692983941.005318 cmd_parse_build_commands 0:2: %%
1692983941.005329 args_parse: flags end at 2 of 3
1692983941.005332 args_parse: 2 = %% (type 1)
1692983941.005336 cmd_parse_build_commands: rename-session "%%"
1692983941.005340 args_parse: -I = #S
1692983941.005343 args_parse: flags end at 2 of 3
1692983941.005347 args_parse: 2 = rename-session "%%" (type 2)
1692983941.005354 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1692983941.005357 args_parse: -N = Rename current session
1692983941.005360 args_parse: flags end at 3 of 5
1692983941.005362 args_parse: 3 = $ (type 1)
1692983941.005368 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1692983941.005379 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1692983941.005389 cmdq_get_command: [bind-key/0x152e06590] group 58
1692983941.005392 cmdq_append <global>: [bind-key/0x152e06590]
1692983941.005400 yylex_token: bind
1692983941.005405 yylex_token: -N
1692983941.005413 yylex_token: Split window horizontally
1692983941.005419 yylex_get_word: %
1692983941.005426 yylex_token: split-window
1692983941.005434 yylex_token: -h
1692983941.005439 cmd_parse_build_commands 0:0: bind
1692983941.005445 cmd_parse_build_commands 0:1: -N
